image,caption
http://images.cocodataset.org/val2014/COCO_train2014_000000019542.jpg,Traffic signals, stop signs and windmills at a busy intersection.
http://images.cocodataset.org/val2014/COCO_train2014_000000019542.jpg,Windmills blend in among traffic signals and street lights.
http://images.cocodataset.org/val2014/COCO_train2014_000000019542.jpg,a number of windmills in the background of some traffic lights.
http://images.cocodataset.org/val2014/COCO_train2014_000000019542.jpg,Wind generators, street lights and traffic signs against the sky.
http://images.cocodataset.org/val2014/COCO_train2014_000000317563.jpg,A bunch of blue and yellow table umbrellas in a city.
http://images.cocodataset.org/val2014/COCO_train2014_000000317563.jpg,a close up of many opened umbrellas with buildings in the background.
http://images.cocodataset.org/val2014/COCO_train2014_000000317563.jpg,a car under some blue umbrellas and yellow and white umbrellas.
http://images.cocodataset.org/val2014/COCO_train2014_000000317563.jpg,a silver car and some yellow white and blue umbrellas.
http://images.cocodataset.org/val2014/COCO_train2014_000000317563.jpg,A bunch of umbrellas set up inside a city.
http://images.cocodataset.org/val2014/COCO_train2014_000000012408.jpg,A white duck boat is drifting in the water.
http://images.cocodataset.org/val2014/COCO_train2014_000000012408.jpg,A swan boat floats across a lake surrounded by green trees.
http://images.cocodataset.org/val2014/COCO_train2014_000000012408.jpg,A paddle boat shaped like a swan in a small pond.
http://images.cocodataset.org/val2014/COCO_train2014_000000012408.jpg,a cute boat in the lake that looks like a duck.
http://images.cocodataset.org/val2014/COCO_train2014_000000012408.jpg,a boat is being driven through a lake.
http://images.cocodataset.org/val2014/COCO_train2014_000000401602.jpg,A marinara sub sitting inside of a paper container next to onion rings.
http://images.cocodataset.org/val2014/COCO_train2014_000000401602.jpg,Smothered hotdog bun with marinara sauce and onion rings.
http://images.cocodataset.org/val2014/COCO_train2014_000000401602.jpg,A meatball sandwich and basket of fried onion rings.
http://images.cocodataset.org/val2014/COCO_train2014_000000401602.jpg,A sandwich topped with marinara sauce on a toasted bun with a side of onion rings.
http://images.cocodataset.org/val2014/COCO_train2014_000000401602.jpg,A tasty toasted sandwich covered with red sauce next to onion rings.
http://images.cocodataset.org/val2014/COCO_train2014_000000357169.jpg,A white plate that has three desserts on it.
http://images.cocodataset.org/val2014/COCO_train2014_000000357169.jpg,a table top with a plate and cakes on it.
http://images.cocodataset.org/val2014/COCO_train2014_000000357169.jpg,This dessert has bananas and pecans on top.
http://images.cocodataset.org/val2014/COCO_train2014_000000357169.jpg,A white plate topped with three of the same type of donuts.
http://images.cocodataset.org/val2014/COCO_train2014_000000357169.jpg,some food is sitting on a white plate.
http://images.cocodataset.org/val2014/COCO_train2014_000000234022.jpg,A pillow with a sad looking face on top of a bed.
http://images.cocodataset.org/val2014/COCO_train2014_000000234022.jpg,Frowning face pillow on a bed in a room with a fireplace and chair.
http://images.cocodataset.org/val2014/COCO_train2014_000000234022.jpg,A bed with a grouchy faced pillow sitting on it.
http://images.cocodataset.org/val2014/COCO_train2014_000000234022.jpg,Sad faced pillow on bed in living area of house.
http://images.cocodataset.org/val2014/COCO_train2014_000000234022.jpg,A bed has a pillow with an angry face on it and there is also a fireplace in the room.
http://images.cocodataset.org/val2014/COCO_train2014_000000316495.jpg,a person and a child playing with a kite.
http://images.cocodataset.org/val2014/COCO_train2014_000000316495.jpg,A man and his son get ready to fly a kite.
http://images.cocodataset.org/val2014/COCO_train2014_000000316495.jpg,A boy standing next to a kite held by his father.
http://images.cocodataset.org/val2014/COCO_train2014_000000316495.jpg,Father and son playing with a kite on a windy day.
http://images.cocodataset.org/val2014/COCO_train2014_000000316495.jpg,A father and son getting ready to fly a kite.
http://images.cocodataset.org/val2014/COCO_train2014_000000277426.jpg,a man gets ready to kick a soccer ball.
http://images.cocodataset.org/val2014/COCO_train2014_000000277426.jpg,a person playing soccer on a field with a ball.
http://images.cocodataset.org/val2014/COCO_train2014_000000277426.jpg,A man kicking a soccer ball on a field.
http://images.cocodataset.org/val2014/COCO_train2014_000000277426.jpg,A man playing soccer and is in mid kick.
http://images.cocodataset.org/val2014/COCO_train2014_000000277426.jpg,A soccer player preparing to kick a soccer ball.
http://images.cocodataset.org/val2014/COCO_train2014_000000136673.jpg,A woman is eating a slice of pizza.
http://images.cocodataset.org/val2014/COCO_train2014_000000136673.jpg,The woman is eating a piece of pizza.
http://images.cocodataset.org/val2014/COCO_train2014_000000136673.jpg,A woman eating a piece of pizza in a restaurant.
http://images.cocodataset.org/val2014/COCO_train2014_000000136673.jpg,A woman biting into a slice of pizza.
http://images.cocodataset.org/val2014/COCO_train2014_000000136673.jpg,A young person biting into food at a restaurant.
http://images.cocodataset.org/val2014/COCO_train2014_000000050773.jpg,White bed with open windows by it with trees in distance.
http://images.cocodataset.org/val2014/COCO_train2014_000000050773.jpg,The bedroom is filled with windows and natural light.
http://images.cocodataset.org/val2014/COCO_train2014_000000050773.jpg,Bedroom with black and white decor overlooking forest.
http://images.cocodataset.org/val2014/COCO_train2014_000000050773.jpg,A room with the windows open and a bed with white sheets.
http://images.cocodataset.org/val2014/COCO_train2014_000000050773.jpg,A bed has white sheets near many windows.
http://images.cocodataset.org/val2014/COCO_val2014_000000230995.jpg,A woman sitting on the ground holding a purple stripped umbrella.
http://images.cocodataset.org/val2014/COCO_val2014_000000230995.jpg,A woman with an umbrella crouching down to smoke.
http://images.cocodataset.org/val2014/COCO_val2014_000000230995.jpg,an image of a woman smoking a cigarette in the rain.
http://images.cocodataset.org/val2014/COCO_val2014_000000230995.jpg,A woman kneels on the ground with an open umbrella.
http://images.cocodataset.org/val2014/COCO_val2014_000000230995.jpg,A woman with a striped umbrella squatting next to a wall.
http://images.cocodataset.org/val2014/COCO_val2014_000000467978.jpg,The dog is outside barking at the sheep.
http://images.cocodataset.org/val2014/COCO_val2014_000000467978.jpg,A herd of sheep are chased by a dog.
http://images.cocodataset.org/val2014/COCO_val2014_000000467978.jpg,A very cute dog herding a bunch of sheep in a fenced area.
http://images.cocodataset.org/val2014/COCO_val2014_000000467978.jpg,A herd of sheep being chases by a dog.
http://images.cocodataset.org/val2014/COCO_val2014_000000467978.jpg,A dog running behind a herd of sheep.
http://images.cocodataset.org/val2014/COCO_train2014_000000018327.jpg,a person standing in front of a mic holding a glass of wine.
http://images.cocodataset.org/val2014/COCO_train2014_000000018327.jpg,A man wearing glasses holding a wine glass and a microphone.
http://images.cocodataset.org/val2014/COCO_train2014_000000018327.jpg,A man is holding a glass of wine and talking into a microphone.
http://images.cocodataset.org/val2014/COCO_train2014_000000018327.jpg,A PERSON SPEAKING ON THE MIKE WITH A GLASS OF WINE IN HIS HANDS.
http://images.cocodataset.org/val2014/COCO_train2014_000000018327.jpg,A man with a glass of wine talks into a microphone.
http://images.cocodataset.org/val2014/COCO_train2014_000000021751.jpg,A man wearing a hat, riding a motorcycle bike.
http://images.cocodataset.org/val2014/COCO_train2014_000000021751.jpg,a man in a hat sitting on a white scooter and some trees.
http://images.cocodataset.org/val2014/COCO_train2014_000000021751.jpg,A older man wearing a hat and riding a white scooter.
http://images.cocodataset.org/val2014/COCO_train2014_000000021751.jpg,A picture of an old man on a scooter.
http://images.cocodataset.org/val2014/COCO_train2014_000000021751.jpg,A navy man taking a ride on a moped for the first time.
http://images.cocodataset.org/val2014/COCO_val2014_000000302222.jpg,People sit under umbrellas on benches with a statue on a brick sidewalk.
http://images.cocodataset.org/val2014/COCO_val2014_000000302222.jpg,a few people that are sitting on some benches.
http://images.cocodataset.org/val2014/COCO_val2014_000000302222.jpg,A view of a group of people sitting on park benches.
http://images.cocodataset.org/val2014/COCO_val2014_000000302222.jpg,multiple people and a statue sitting on a bench.
http://images.cocodataset.org/val2014/COCO_val2014_000000302222.jpg,A statue sitting on a bench next to a woman.
http://images.cocodataset.org/val2014/COCO_train2014_000000116074.jpg,A man looks at his cellphone while standing next to a motorcycle.
http://images.cocodataset.org/val2014/COCO_train2014_000000116074.jpg,a man wearing a helmet using a cellular phone while standing next to a motorcycle.
http://images.cocodataset.org/val2014/COCO_train2014_000000116074.jpg,A man using a phone next to a motorcycle.
http://images.cocodataset.org/val2014/COCO_train2014_000000116074.jpg,A man wearing a motorcycle helmet while holding a cell phone.
http://images.cocodataset.org/val2014/COCO_train2014_000000116074.jpg,A guy standing next to a motorcycle on the phone.
http://images.cocodataset.org/val2014/COCO_train2014_000000357036.jpg,A man turning a bench into a picnic table.
http://images.cocodataset.org/val2014/COCO_train2014_000000357036.jpg,Four pictures of a man that is changing a chair into a table.
http://images.cocodataset.org/val2014/COCO_train2014_000000357036.jpg,A pictorial demonstration of a man unfolding a bench into a picnic style table.
http://images.cocodataset.org/val2014/COCO_train2014_000000357036.jpg,A man transforming a bench into a picnic table.
http://images.cocodataset.org/val2014/COCO_train2014_000000357036.jpg,An older man is assembling a picnic table that makes into a bench.
http://images.cocodataset.org/val2014/COCO_val2014_000000142940.jpg,A man standing in a  field holding a frisbee.
http://images.cocodataset.org/val2014/COCO_val2014_000000142940.jpg,A man holding a Frisbee stands in the middle of a lawn.
http://images.cocodataset.org/val2014/COCO_val2014_000000142940.jpg,A man is holding a pink Frisbee in the grass.
http://images.cocodataset.org/val2014/COCO_val2014_000000142940.jpg,A man with a red frisbee in a big grassy backyard.
http://images.cocodataset.org/val2014/COCO_val2014_000000142940.jpg,A man in the middle of a yard holding a frisbee.
http://images.cocodataset.org/val2014/COCO_train2014_000000002389.jpg,A couple of computer screens sitting on a  desk.
http://images.cocodataset.org/val2014/COCO_train2014_000000002389.jpg,A desktop with two computers, and a black chair.
http://images.cocodataset.org/val2014/COCO_train2014_000000002389.jpg,A computer desk with multiple monitors left on.
http://images.cocodataset.org/val2014/COCO_train2014_000000002389.jpg,A computer laptop is next to a monitor on top of a desk.
http://images.cocodataset.org/val2014/COCO_train2014_000000002389.jpg,Two computers on a desk in an office.
http://images.cocodataset.org/val2014/COCO_val2014_000000248919.jpg,Lots of fruit sits on bowls on the counter of this kitchen.
http://images.cocodataset.org/val2014/COCO_val2014_000000248919.jpg,A white stove top oven sitting inside of a kitchen.
http://images.cocodataset.org/val2014/COCO_val2014_000000248919.jpg,A white stove and table in a small kitchen.
http://images.cocodataset.org/val2014/COCO_val2014_000000248919.jpg,A very big kitchen with many wooden cabinets.
http://images.cocodataset.org/val2014/COCO_val2014_000000248919.jpg,A kitchen with a microwave, stove, cutlery and fruits.
http://images.cocodataset.org/val2014/COCO_train2014_000000553025.jpg,A baseball player pitching a ball at a batter.
http://images.cocodataset.org/val2014/COCO_train2014_000000553025.jpg,A pitcher throwing a ball to a batter during a baseball game.
http://images.cocodataset.org/val2014/COCO_train2014_000000553025.jpg,A man is swinging a bat at a baseball on the field.
http://images.cocodataset.org/val2014/COCO_train2014_000000553025.jpg,The man is about to hit the baseball in the game.
http://images.cocodataset.org/val2014/COCO_train2014_000000553025.jpg,A baseball player standing on a field holding a baseball bat.
http://images.cocodataset.org/val2014/COCO_train2014_000000555590.jpg,Two cell phones photographed side by side to compare.
http://images.cocodataset.org/val2014/COCO_train2014_000000555590.jpg,Two cellphones are sitting side by side on the counter.
http://images.cocodataset.org/val2014/COCO_train2014_000000555590.jpg,A couple of small cell phones on a surface.
http://images.cocodataset.org/val2014/COCO_train2014_000000555590.jpg,A view of two cell phones, with different functions and looks.
http://images.cocodataset.org/val2014/COCO_train2014_000000555590.jpg,Two older cell phone models on a desk.
http://images.cocodataset.org/val2014/COCO_train2014_000000439875.jpg,A brown teddy bear sitting next to a wall.in a room.
http://images.cocodataset.org/val2014/COCO_train2014_000000439875.jpg,A brown teddy bear sitting next to a curtain and wall.
http://images.cocodataset.org/val2014/COCO_train2014_000000439875.jpg,A cute teddy bear sitting in the corner.
http://images.cocodataset.org/val2014/COCO_train2014_000000439875.jpg,The teddy bear is sitting next to a wall.
http://images.cocodataset.org/val2014/COCO_train2014_000000439875.jpg,A teddy bear sitting between two gift bags.
http://images.cocodataset.org/val2014/COCO_train2014_000000190861.jpg,A tall clock sitting next to two tall poles.
http://images.cocodataset.org/val2014/COCO_train2014_000000190861.jpg,some water and a black and white clock on a post.
http://images.cocodataset.org/val2014/COCO_train2014_000000190861.jpg,A Tall large clock outside by the water.
http://images.cocodataset.org/val2014/COCO_train2014_000000190861.jpg,a clock on a pole in front of a clear sky.
http://images.cocodataset.org/val2014/COCO_train2014_000000190861.jpg,There is a small clock tower near the ocean.
http://images.cocodataset.org/val2014/COCO_train2014_000000329954.jpg,A man with a monkey on his shirt holding a banana.
http://images.cocodataset.org/val2014/COCO_train2014_000000329954.jpg,The man is holding a banana with the monkey T-shirt on.
http://images.cocodataset.org/val2014/COCO_train2014_000000329954.jpg,a man has a monkey on his shirt and is holding a banana.
http://images.cocodataset.org/val2014/COCO_train2014_000000329954.jpg,a man is holding a banana close to himself.
http://images.cocodataset.org/val2014/COCO_train2014_000000329954.jpg,A person with a tshirt holding a banana.
http://images.cocodataset.org/val2014/COCO_train2014_000000390288.jpg,A fire hydrant leaking water with a sticker on it stating "That Shits Fresh".
http://images.cocodataset.org/val2014/COCO_train2014_000000390288.jpg,An old yellow fire hydrant sits on the sidewalk with the words "That Shit's Fresh" painted on.
http://images.cocodataset.org/val2014/COCO_train2014_000000390288.jpg,A yellow fire hydrant on the sidewalk next to the curb.
http://images.cocodataset.org/val2014/COCO_train2014_000000390288.jpg,A yellow fire hydrant with graffiti containing bad language.
http://images.cocodataset.org/val2014/COCO_train2014_000000390288.jpg,A fire hydrant with a message painted on it.
http://images.cocodataset.org/val2014/COCO_train2014_000000284893.jpg,A snow boarder coming down from a leap.
http://images.cocodataset.org/val2014/COCO_train2014_000000284893.jpg,A child on a snow board jumping off a ramp.
http://images.cocodataset.org/val2014/COCO_train2014_000000284893.jpg,A man is trying to pull of a successful ramp jump.
http://images.cocodataset.org/val2014/COCO_train2014_000000284893.jpg,a young male jumping with his snowboard on a snowy hill.
http://images.cocodataset.org/val2014/COCO_train2014_000000284893.jpg,a male snowboarder is in the snow doing a trick on a ramp.
http://images.cocodataset.org/val2014/COCO_val2014_000000029160.jpg,A white bird walking through a shallow area of water.
http://images.cocodataset.org/val2014/COCO_val2014_000000029160.jpg,A small birds standing on top of a wet beach.
http://images.cocodataset.org/val2014/COCO_val2014_000000029160.jpg,The small bird is walking in the water alone.
http://images.cocodataset.org/val2014/COCO_val2014_000000029160.jpg,A bird walking with its reflection seen in shallow water.
http://images.cocodataset.org/val2014/COCO_val2014_000000029160.jpg,A bird that is standing in the water.
http://images.cocodataset.org/val2014/COCO_train2014_000000430101.jpg,A pretty bare house with hardwood floors and a TV.
http://images.cocodataset.org/val2014/COCO_train2014_000000430101.jpg,A living room is shown with a television set.
http://images.cocodataset.org/val2014/COCO_train2014_000000430101.jpg,An attractive room with a superb entertainment center.
http://images.cocodataset.org/val2014/COCO_train2014_000000430101.jpg,The low television cabinet in a living room.
http://images.cocodataset.org/val2014/COCO_train2014_000000430101.jpg,a living room with a tv on an entertainment center.
http://images.cocodataset.org/val2014/COCO_train2014_000000236611.jpg,a person is jumping in the air for a flying disk.
http://images.cocodataset.org/val2014/COCO_train2014_000000236611.jpg,A person holding a dog up to a red frisbee.
http://images.cocodataset.org/val2014/COCO_train2014_000000236611.jpg,A man is throwing a frisbee for a dog.
http://images.cocodataset.org/val2014/COCO_train2014_000000236611.jpg,A man and dog playing Frisbee while people watch.
http://images.cocodataset.org/val2014/COCO_train2014_000000236611.jpg,A man that is in the grass with a frisbee.
http://images.cocodataset.org/val2014/COCO_train2014_000000043016.jpg,A large passenger jet flying through a  gray sky.
http://images.cocodataset.org/val2014/COCO_train2014_000000043016.jpg,A white airplane flying through the clear sky.
http://images.cocodataset.org/val2014/COCO_train2014_000000043016.jpg,a big Canadian airplane flying through the air.
http://images.cocodataset.org/val2014/COCO_train2014_000000043016.jpg,Air Canada jet airplane with maple leaf logo on landing path.
http://images.cocodataset.org/val2014/COCO_train2014_000000043016.jpg,A large commercial air plane flying in the sky.
http://images.cocodataset.org/val2014/COCO_val2014_000000156567.jpg,A black clock tower with a white sky in the background.
http://images.cocodataset.org/val2014/COCO_val2014_000000156567.jpg,a clock on top of a building with a sky in the bakground.
http://images.cocodataset.org/val2014/COCO_val2014_000000156567.jpg,A green dome on a building has a a large clock.
http://images.cocodataset.org/val2014/COCO_val2014_000000156567.jpg,Top of a tall building showing a green dome and a clock.
http://images.cocodataset.org/val2014/COCO_val2014_000000156567.jpg,A view of a clock tower with a white clock in the middle.
http://images.cocodataset.org/val2014/COCO_train2014_000000063370.jpg,Two giraffe standing next to each other in a forest.
http://images.cocodataset.org/val2014/COCO_train2014_000000063370.jpg,Two giraffes cross each other near some trees.
http://images.cocodataset.org/val2014/COCO_train2014_000000063370.jpg,Two giraffes standing in a leafy grove, necks crossed.
http://images.cocodataset.org/val2014/COCO_train2014_000000063370.jpg,Two giraffes standing neck to neck to each other in front of trees.
http://images.cocodataset.org/val2014/COCO_train2014_000000063370.jpg,There is no image here to provide a caption for.
http://images.cocodataset.org/val2014/COCO_train2014_000000208834.jpg,A cat climbs on top of a travel suitcase.
http://images.cocodataset.org/val2014/COCO_train2014_000000208834.jpg,The cat is standing on a luggage suitcase next to a pair of shoes.
http://images.cocodataset.org/val2014/COCO_train2014_000000208834.jpg,A black cat standing on top of a bag of luggage.
http://images.cocodataset.org/val2014/COCO_train2014_000000208834.jpg,A cat stands with its front paws on a suitcase.
http://images.cocodataset.org/val2014/COCO_train2014_000000208834.jpg,A cat is standing on a black suitcase.
http://images.cocodataset.org/val2014/COCO_train2014_000000264169.jpg,a person riding a horse on a beach.
http://images.cocodataset.org/val2014/COCO_train2014_000000264169.jpg,A lady riding horseback on a sunny day at the beach.
http://images.cocodataset.org/val2014/COCO_train2014_000000264169.jpg,A beautiful woman riding on the back of a brown horse.
http://images.cocodataset.org/val2014/COCO_train2014_000000264169.jpg,A woman in sunglasses riding a horse on a beach.
http://images.cocodataset.org/val2014/COCO_train2014_000000264169.jpg,an  image of a woman on a horse riding on the beach.
http://images.cocodataset.org/val2014/COCO_train2014_000000150044.jpg,A train is driving on the train tracks.
http://images.cocodataset.org/val2014/COCO_train2014_000000150044.jpg,Trains in a train yard and one is loading passengers.
http://images.cocodataset.org/val2014/COCO_train2014_000000150044.jpg,An old and a new train sitting parallel on two tracks.
http://images.cocodataset.org/val2014/COCO_train2014_000000150044.jpg,Several trains, one old one are lined up on the tracks.
http://images.cocodataset.org/val2014/COCO_train2014_000000150044.jpg,Three different trains stopping at a train station.
http://images.cocodataset.org/val2014/COCO_train2014_000000523581.jpg,A bunch of signs that are on a pole.
http://images.cocodataset.org/val2014/COCO_train2014_000000523581.jpg,A traffic sign sitting above a street next to a tall building.
http://images.cocodataset.org/val2014/COCO_train2014_000000523581.jpg,A view of a crossing sign in another language.
http://images.cocodataset.org/val2014/COCO_train2014_000000523581.jpg,A street sign with several different signs in front of a tan building.
http://images.cocodataset.org/val2014/COCO_train2014_000000523581.jpg,Several different traffic signs hanging from a metal pole.
http://images.cocodataset.org/val2014/COCO_val2014_000000544104.jpg,Waterway will all kinds of boats moored and docked.
http://images.cocodataset.org/val2014/COCO_val2014_000000544104.jpg,A bunch of boats are in the water near a building.
http://images.cocodataset.org/val2014/COCO_val2014_000000544104.jpg,Boats out on the water in a marina.
http://images.cocodataset.org/val2014/COCO_val2014_000000544104.jpg,Lots of boats floating on top of a lake surrounded by buildings.
http://images.cocodataset.org/val2014/COCO_val2014_000000544104.jpg,Multiple boats near the water's edge with ancient city in the background.
http://images.cocodataset.org/val2014/COCO_train2014_000000329469.jpg,these men are riding their four wheelers together.
http://images.cocodataset.org/val2014/COCO_train2014_000000329469.jpg,Two young men in protective gear ride all terrain vehicles.
http://images.cocodataset.org/val2014/COCO_train2014_000000329469.jpg,A man riding on the back of a cart next to a motorcycle.
http://images.cocodataset.org/val2014/COCO_train2014_000000329469.jpg,a couple of people on atvs riding through the dirt.
http://images.cocodataset.org/val2014/COCO_train2014_000000329469.jpg,The men are going to ride their bikes in the dirt.
http://images.cocodataset.org/val2014/COCO_train2014_000000111888.jpg,A man riding a snowboard on a snowy hill.
http://images.cocodataset.org/val2014/COCO_train2014_000000111888.jpg,A man riding a snowboard down a snow covered slope.
http://images.cocodataset.org/val2014/COCO_train2014_000000111888.jpg,a person that has just come down a hill while skiing.
http://images.cocodataset.org/val2014/COCO_train2014_000000111888.jpg,A photograph of a person in the air with its snow board.
http://images.cocodataset.org/val2014/COCO_train2014_000000111888.jpg,A person that is snowboarding down the hill in the dnow.
http://images.cocodataset.org/val2014/COCO_train2014_000000507763.jpg,A vase filled with sunflowers on a table.
http://images.cocodataset.org/val2014/COCO_train2014_000000507763.jpg,A vase filled with sunflowers sitting on a table.
http://images.cocodataset.org/val2014/COCO_train2014_000000507763.jpg,A vase filled with sunflowers on a table.
http://images.cocodataset.org/val2014/COCO_train2014_000000507763.jpg,A vase of sunflowers seated on a table in a restaurant.
http://images.cocodataset.org/val2014/COCO_train2014_000000507763.jpg,An arrangement of sunflowers sits on the small table.
http://images.cocodataset.org/val2014/COCO_train2014_000000175491.jpg,A dog lying on a persons legs and a large purse.
http://images.cocodataset.org/val2014/COCO_train2014_000000175491.jpg,A cat laying down on a purse on a couch near someone's legs.
http://images.cocodataset.org/val2014/COCO_train2014_000000175491.jpg,A cat is laying on someone next to a purse.
http://images.cocodataset.org/val2014/COCO_train2014_000000175491.jpg,Black and white dog lying on the couch with a man.
http://images.cocodataset.org/val2014/COCO_train2014_000000175491.jpg,A white and black cat sitting by a person with a purse.
http://images.cocodataset.org/val2014/COCO_train2014_000000269798.jpg,A giraffe walks in the field with trees and grass.
http://images.cocodataset.org/val2014/COCO_train2014_000000269798.jpg,A giraffe stands near a large tree with no leaves.
http://images.cocodataset.org/val2014/COCO_train2014_000000269798.jpg,A giraffe standing in a lush green field next to a bunch of trees.
http://images.cocodataset.org/val2014/COCO_train2014_000000269798.jpg,A giraffe by a dead piece of a tree.
http://images.cocodataset.org/val2014/COCO_train2014_000000269798.jpg,A giraffe standing in the grass chewing on a tree.
http://images.cocodataset.org/val2014/COCO_train2014_000000545033.jpg,A person is putting a cake from a bowl into a pan.
http://images.cocodataset.org/val2014/COCO_train2014_000000545033.jpg,A person shovels batter into a bundt pan.
http://images.cocodataset.org/val2014/COCO_train2014_000000545033.jpg,A person pouring cake batter into a pan with a utensil.
http://images.cocodataset.org/val2014/COCO_train2014_000000545033.jpg,A person pouring in batter into a bunt pan.
http://images.cocodataset.org/val2014/COCO_train2014_000000545033.jpg,A person pouring batter in a cake tin.
http://images.cocodataset.org/val2014/COCO_train2014_000000208024.jpg,a pot and some trays are in a kitchen.
http://images.cocodataset.org/val2014/COCO_train2014_000000208024.jpg,A rustic kitchen with several different cooking pots and trays on the counter.
http://images.cocodataset.org/val2014/COCO_train2014_000000208024.jpg,A kitchen with a lot of items on the counter.
http://images.cocodataset.org/val2014/COCO_train2014_000000208024.jpg,a kitchen with wood walls and a black cabinets.
http://images.cocodataset.org/val2014/COCO_train2014_000000208024.jpg,Several pans sit on the kitchen counter in a cabin.
http://images.cocodataset.org/val2014/COCO_val2014_000000430690.jpg,A traffic light turns green on the corner of a city street.
http://images.cocodataset.org/val2014/COCO_val2014_000000430690.jpg,An intersection of two streets in a city.
http://images.cocodataset.org/val2014/COCO_val2014_000000430690.jpg,A green street light in between two buildings.
http://images.cocodataset.org/val2014/COCO_val2014_000000430690.jpg,A traffic signal sitting on the corner of a street.
http://images.cocodataset.org/val2014/COCO_val2014_000000430690.jpg,A corner of an empty city street with cars parked on the road.
http://images.cocodataset.org/val2014/COCO_val2014_000000367442.jpg,A kitchen table with chairs and a space heater.
http://images.cocodataset.org/val2014/COCO_val2014_000000367442.jpg,A dining room with wooden table and chairs, wall clock, window, and cabinet in the corner.
http://images.cocodataset.org/val2014/COCO_val2014_000000367442.jpg,A room that has a very low ceiling.
http://images.cocodataset.org/val2014/COCO_val2014_000000367442.jpg,A room with low ceilings and old furniture.
http://images.cocodataset.org/val2014/COCO_val2014_000000367442.jpg,The dining room is clean and empty from people.
http://images.cocodataset.org/val2014/COCO_train2014_000000350670.jpg,A guy on a skateboard in the air.
http://images.cocodataset.org/val2014/COCO_train2014_000000350670.jpg,Kids are doing tricks at a skateboard park.
http://images.cocodataset.org/val2014/COCO_train2014_000000350670.jpg,a man doing a skateboard trick in the air at a skate park.
http://images.cocodataset.org/val2014/COCO_train2014_000000350670.jpg,A man on a skateboard who is performing a trick.
http://images.cocodataset.org/val2014/COCO_train2014_000000350670.jpg,Young man does a trick in a skate park on his skateboard.
http://images.cocodataset.org/val2014/COCO_train2014_000000114668.jpg,a very long train that has some people near by.
http://images.cocodataset.org/val2014/COCO_train2014_000000114668.jpg,A group of people walk beside a vintage train.
http://images.cocodataset.org/val2014/COCO_train2014_000000114668.jpg,An old steam locomotive waits at a country station.
http://images.cocodataset.org/val2014/COCO_train2014_000000114668.jpg,train on tracks with people standing next to it.
http://images.cocodataset.org/val2014/COCO_train2014_000000114668.jpg,A 1950's image of a freight train passing a wooden frame building near people on a wooded track.
http://images.cocodataset.org/val2014/COCO_train2014_000000085018.jpg,A couple of men playing a game of frisbee.
http://images.cocodataset.org/val2014/COCO_train2014_000000085018.jpg,Some people are in the woods playing frisbee.
http://images.cocodataset.org/val2014/COCO_train2014_000000085018.jpg,Several guys play with frisbees in a forest clearing.
http://images.cocodataset.org/val2014/COCO_train2014_000000085018.jpg,Three men playing frisbee golf in a wooded area.
http://images.cocodataset.org/val2014/COCO_train2014_000000085018.jpg,Three people playing a game in the woods.
http://images.cocodataset.org/val2014/COCO_train2014_000000345302.jpg,A cop riding a motorcycle next to a red city bus.
http://images.cocodataset.org/val2014/COCO_train2014_000000345302.jpg,A police officer riding a yellow and black motorcycle near a red bus.
http://images.cocodataset.org/val2014/COCO_train2014_000000345302.jpg,A man on a motor bike riding down the street.
http://images.cocodataset.org/val2014/COCO_train2014_000000345302.jpg,A policeman on a motorcycle waiting  on the street.
http://images.cocodataset.org/val2014/COCO_train2014_000000345302.jpg,Large man on motorcycle with green helmet riding down the street.
http://images.cocodataset.org/val2014/COCO_train2014_000000216820.jpg,A plate of fruits containing oranges and bananas.
http://images.cocodataset.org/val2014/COCO_train2014_000000216820.jpg,A plate of fruit is displayed in a nice fashion.
http://images.cocodataset.org/val2014/COCO_train2014_000000216820.jpg,A fruit dish including oranges, bananas, and melons.
http://images.cocodataset.org/val2014/COCO_train2014_000000216820.jpg,A plate is arranged nicely with plentiful fruits.
http://images.cocodataset.org/val2014/COCO_train2014_000000216820.jpg,A fruit salad sits upon a yellow plate.
http://images.cocodataset.org/val2014/COCO_train2014_000000336910.jpg,A group of older people standing around each other.
http://images.cocodataset.org/val2014/COCO_train2014_000000336910.jpg,Three people standing with luggage, two are holding drinks.
http://images.cocodataset.org/val2014/COCO_train2014_000000336910.jpg,A group of travelers are socializing by a wall.
http://images.cocodataset.org/val2014/COCO_train2014_000000336910.jpg,Three older individuals with luggage, standing near a sidewalk.
http://images.cocodataset.org/val2014/COCO_train2014_000000336910.jpg,Several people stand near a curb while drinking coffee.
http://images.cocodataset.org/val2014/COCO_train2014_000000559701.jpg,A red bus driving past a piece of luggage.
http://images.cocodataset.org/val2014/COCO_train2014_000000559701.jpg,A suitcase left on the side of the street.
http://images.cocodataset.org/val2014/COCO_train2014_000000559701.jpg,A lone backpack sitting on the side of the road.
http://images.cocodataset.org/val2014/COCO_train2014_000000559701.jpg,A blue and gray backpack sitting on the side of a road.
http://images.cocodataset.org/val2014/COCO_train2014_000000559701.jpg,A suitcase and backpack are on the curb with a bus approaching.
http://images.cocodataset.org/val2014/COCO_train2014_000000288589.jpg,A bathroom sink sitting under a mirror next to a toilet.
http://images.cocodataset.org/val2014/COCO_train2014_000000288589.jpg,Fancy gold framed mirror hangs above the bathroom sink.
